,x_value,y_value,z_value
512,-0.1,5141333333.3,-78.95853212486631
513,-0.1,5142000000.0,-71.74733792699472
514,-0.1,5142666666.7,-81.85768643101352
515,-0.1,5143333333.3,-73.81336385863138
516,-0.1,5144000000.0,-73.68068723771559
517,-0.1,5144666666.7,-78.49105488529786
518,-0.1,5145333333.3,-72.27734098020659
519,-0.1,5146000000.0,-77.35895099764035
520,-0.1,5146666666.7,-81.64172107549048
521,-0.1,5147333333.3,-79.2082670288755
522,-0.1,5148000000.0,-83.49163801079416
523,-0.1,5148666666.7,-82.20971998217695
524,-0.1,5149333333.3,-72.4768676929964
525,-0.1,5150000000.0,-73.44869868352465
526,-0.1,5150666666.7,-74.84510365313372
527,-0.1,5151333333.3,-74.83491299718088
528,-0.1,5152000000.0,-79.30744614077581
529,-0.1,5152666666.7,-82.96878953258707
530,-0.1,5153333333.3,-78.02079323569706
531,-0.1,5154000000.0,-73.92672257300744
532,-0.1,5154666666.7,-74.33210553906267
533,-0.1,5155333333.3,-78.56324400352527
534,-0.1,5156000000.0,-74.07305433433967
535,-0.1,5156666666.7,-83.5531784663961
536,-0.1,5157333333.3,-78.01803249883692
537,-0.1,5158000000.0,-79.90005456047447
538,-0.1,5158666666.7,-78.44341038686593
539,-0.1,5159333333.3,-77.7846191339217
540,-0.1,5160000000.0,-76.62392566935726
541,-0.1,5160666666.7,-76.71518709299426
542,-0.1,5161333333.3,-83.48228092179704
543,-0.1,5162000000.0,-76.87874298384573
544,-0.1,5162666666.7,-80.47765577938955
545,-0.1,5163333333.3,-75.73501613721811
546,-0.1,5164000000.0,-80.64769688051751
547,-0.1,5164666666.7,-75.43288625035855
548,-0.1,5165333333.3,-73.52160311680336
549,-0.1,5166000000.0,-75.81737417603144
550,-0.1,5166666666.7,-77.42184126508535
551,-0.1,5167333333.3,-74.97370124564466
552,-0.1,5168000000.0,-74.36339483351634
553,-0.1,5168666666.7,-77.92799919251752
554,-0.1,5169333333.3,-76.00486340625204
555,-0.1,5170000000.0,-73.02950355592924
556,-0.1,5170666666.7,-81.42037757516422
557,-0.1,5171333333.3,-78.46983511022873
558,-0.1,5172000000.0,-76.69968238375267
559,-0.1,5172666666.7,-73.99334301359332
560,-0.1,5173333333.3,-74.18377225999266
561,-0.1,5174000000.0,-75.97143650540676
562,-0.1,5174666666.7,-75.85904684310022
563,-0.1,5175333333.3,-76.67401179323483
564,-0.1,5176000000.0,-78.08968456609378
565,-0.1,5176666666.7,-78.00990279397318
566,-0.1,5177333333.3,-75.95301572549172
567,-0.1,5178000000.0,-78.45140657643634
568,-0.1,5178666666.7,-80.81531870025601
569,-0.1,5179333333.3,-75.54315025131534
570,-0.1,5180000000.0,-77.81972340368439
571,-0.1,5180666666.7,-74.82408059933175
572,-0.1,5181333333.3,-79.31658728647567
573,-0.1,5182000000.0,-77.9225207395818
574,-0.1,5182666666.7,-80.93428009298404
575,-0.1,5183333333.3,-81.00526663434559
576,-0.1,5184000000.0,-73.29535957206075
577,-0.1,5184666666.7,-72.44964192934584
578,-0.1,5185333333.3,-77.80495446740667
579,-0.1,5186000000.0,-73.14689043893084
580,-0.1,5186666666.7,-76.1352930735122
581,-0.1,5187333333.3,-77.61552434004791
582,-0.1,5188000000.0,-70.84498383780878
583,-0.1,5188666666.7,-79.99657492883011
584,-0.1,5189333333.3,-74.47776842197034
585,-0.1,5190000000.0,-75.4742636362659
586,-0.1,5190666666.7,-77.1902015848559
587,-0.1,5191333333.3,-75.52316012622556
588,-0.1,5192000000.0,-73.3864977988812
589,-0.1,5192666666.7,-75.5065974961941
590,-0.1,5193333333.3,-75.1629647496189
591,-0.1,5194000000.0,-78.91016478936548
592,-0.1,5194666666.7,-74.46236843773166
593,-0.1,5195333333.3,-77.13787781903189
594,-0.1,5196000000.0,-77.10792376359926
595,-0.1,5196666666.7,-81.19149631273314
596,-0.1,5197333333.3,-81.71888820940458
597,-0.1,5198000000.0,-79.2680226984683
598,-0.1,5198666666.7,-75.70568335493212
599,-0.1,5199333333.3,-77.6951786474328
600,-0.1,5200000000.0,-77.81798271137058
601,-0.08,4800000000.0,-66.55671939624877
602,-0.08,4800666666.7,-66.86756942640352
603,-0.08,4801333333.3,-66.77701621865967
604,-0.08,4802000000.0,-68.22615474771133
605,-0.08,4802666666.7,-66.44473037189299
606,-0.08,4803333333.3,-67.07194080715739
